transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime
TXN008222,62.08608063641114,19,0.8919483051787377,0.0763278715127291,3,0,1386,1,1,0,2026-01-02 19:39:00
TXN008597,24.938904879491588,14,3.4950196270035003,0.1941321436623887,2,0,1986,0,0,0,2026-02-22 14:23:00
TXN009590,461.17555924713315,2,98.52678041045691,0.9610551684128739,15,5,332,7,1,1,2026-03-27 02:21:00
TXN006072,12.421621464255413,12,1.9125004998503152,0.1394000813677296,5,0,1816,1,0,0,2026-03-22 12:34:00
TXN002156,22.1838619374374,11,5.765181912264472,0.34819455872303534,4,0,1011,0,0,0,2026-03-26 11:13:00
TXN006713,84.12478944497516,11,23.34097890686031,0.48963606086934186,3,0,1015,1,0,0,2026-02-10 11:33:00
TXN003716,29.880317951585692,7,4.07449798745063,0.3937100704516873,5,0,1891,0,0,0,2026-03-23 07:04:00
TXN004058,44.32785439913362,18,19.61377928955437,0.15952409270221837,4,0,499,0,0,0,2026-03-04 18:24:00
TXN005953,20.784909789548873,9,7.7205277337335305,0.3331315043586571,5,0,774,0,0,0,2026-03-23 09:24:00
TXN003103,96.7531201798253,9,1.6353580018661737,0.4411814954770321,7,0,2207,0,0,0,2026-03-27 09:19:00
TXN000559,42.793828255232945,18,8.191453591168065,0.3687951667398258,3,2,797,1,0,0,2026-03-22 18:45:00
TXN004611,34.608351786408214,17,4.968659654736977,0.35757196188629214,4,0,2193,0,0,0,2026-01-17 17:04:00
TXN006979,91.30139750274435,19,2.3931249119959075,0.21785963999111446,7,0,1648,0,0,0,2026-01-13 19:53:00
TXN001437,28.172625174536254,17,19.557836605382874,0.24606355959495443,7,0,1494,0,0,0,2026-02-04 17:00:00
TXN000508,18.885718465989168,16,5.7891415882977775,0.17349873125673582,1,0,1618,0,0,0,2026-02-14 16:45:00
TXN001870,25.35486723098285,20,1.5898896014476682,0.30509805561272463,3,1,2057,0,0,0,2026-01-03 20:18:00
TXN000756,183.28610405859263,15,28.57598008367521,0.045252207660241295,7,0,973,1,0,0,2026-02-18 15:32:00
TXN005420,15.38787190734499,9,6.700479809111504,0.3367911636129093,2,0,2089,0,0,0,2026-01-31 09:46:00
TXN004051,20.49667946320754,14,5.6727865939519875,0.2903118365346763,4,1,1343,1,1,0,2026-03-28 14:08:00
TXN008090,23.602920200824084,19,10.790155055430125,0.32946715913901137,4,0,219,0,0,0,2026-01-24 19:58:00
TXN003837,74.03033505519261,15,10.097963290846785,0.17996555615075022,3,1,1796,0,0,0,2026-01-30 15:28:00
TXN002119,6.261896670831786,19,14.988832923640171,0.5566098301205844,6,0,1325,0,0,0,2026-03-10 19:26:00
TXN006153,20.036000666454928,20,6.071710488369706,0.3222480086592273,4,0,2254,0,0,0,2026-02-03 20:23:00
TXN007809,96.11224583312111,16,1.1156319011258662,0.29381274325888157,2,0,1364,0,0,0,2026-03-06 16:29:00
TXN000502,114.56253330397219,22,3.111268550930079,0.11864389540828538,3,1,688,0,0,0,2026-03-06 22:22:00
TXN006260,26.698863677165754,22,3.750090078634246,0.20101225582079962,8,0,1713,0,0,0,2026-03-01 22:18:00
TXN009744,930.8678284578918,2,179.15229290203175,0.9390400874134043,20,3,330,6,1,1,2026-02-22 02:51:00
TXN001540,5.119360666175513,20,10.753010048742919,0.249886566437277,5,1,285,0,0,0,2026-01-07 20:41:00
TXN006142,32.14144315084549,16,11.592217294561012,0.38121073792719107,5,0,1121,0,0,0,2026-03-21 16:19:00
TXN001212,21.10714526761598,13,6.7528659149641515,0.28674317950042866,4,0,1149,0,0,0,2026-03-27 13:38:00
TXN009123,51.57629900633821,15,8.77538078406997,0.3206963918626401,4,0,970,0,0,0,2026-03-27 15:56:00
TXN000673,26.502870923175287,15,6.112654314216093,0.34354342252970443,4,2,231,0,0,0,2026-03-04 15:34:00
TXN003378,17.69090088860664,13,12.882632247094298,0.3617647000173106,2,0,1011,1,0,0,2026-03-11 13:07:00
TXN008784,15.533031539185423,10,3.68976830703791,0.30345194581478047,1,0,2485,0,0,0,2026-02-24 10:48:00
TXN001465,22.706693698981965,9,8.959589322804067,0.2630156838294102,5,0,2401,1,0,0,2026-01-31 09:34:00
TXN001193,22.401121653665864,14,18.193951534645684,0.24346099797170104,3,0,2443,0,0,0,2026-03-19 14:54:00
TXN006985,14.655202010162254,8,15.183085716132537,0.2997675115292966,8,0,1284,0,0,0,2026-01-22 08:05:00
TXN001873,27.106612865061958,20,10.512548950788151,0.399304452131112,5,0,1167,0,0,0,2026-02-10 20:13:00
TXN003591,66.31701938581318,13,13.45712794814843,0.3288804664265492,7,0,1389,0,0,0,2026-02-12 13:45:00
TXN006727,19.590908937917327,8,2.4628317597641565,0.2847192985016212,5,0,676,0,0,0,2026-01-28 08:08:00
TXN000506,24.12789163481811,11,3.9931840581336218,0.12049987354692057,4,1,2268,0,0,0,2026-01-18 11:43:00
TXN008119,28.474877952057646,19,6.7916214685468885,0.2325173978731651,1,1,204,0,0,0,2026-01-08 19:28:00
TXN000507,22.532167373100453,11,9.21466758025571,0.4773801542677869,8,0,1693,0,0,0,2026-02-13 11:57:00
TXN009450,53.57495394206205,9,0.6544636338539224,0.248681466460532,3,0,697,1,0,0,2026-01-18 09:24:00
TXN007132,29.371991863656696,16,4.114549379708364,0.4049027933054288,1,0,608,0,0,0,2026-02-01 16:24:00
TXN004808,50.60319516305982,21,6.033129911496825,0.3416702300978243,1,0,1323,0,0,0,2026-03-22 21:49:00
TXN007304,41.27866514208312,12,9.71403875577909,0.49667975548142296,5,0,1756,0,0,0,2026-03-28 12:43:00
TXN001774,37.58085878492423,15,4.770218681783321,0.15523766858182778,4,1,2481,0,0,0,2026-01-01 15:11:00
TXN006855,33.59981313707429,15,9.742200260356466,0.35720434143159907,1,1,864,0,0,0,2026-01-02 15:13:00
TXN004907,23.980820665692168,17,8.445681360590125,0.23667739227873708,2,0,718,0,0,0,2026-01-19 17:53:00
TXN000798,51.57182278569019,17,6.915891142392627,0.42781027158185103,4,0,2385,0,0,0,2026-03-10 17:37:00
TXN008786,38.33705198480266,9,13.807153401922715,0.3395774888023089,2,0,1655,0,0,0,2026-01-29 09:14:00
TXN007071,72.51416872566958,9,5.855008972206231,0.3420518583809047,5,1,1183,0,0,0,2026-03-25 09:21:00
TXN002830,26.095697050217996,17,16.119166247029735,0.11902277292693014,3,1,1079,1,0,0,2026-03-29 17:02:00
TXN009320,16.21892630165831,9,16.45023385466998,0.3744319822854444,1,0,1801,0,1,0,2026-01-23 09:59:00
TXN008738,28.345618114108667,10,5.798604371084145,0.19433591695039706,4,0,2485,0,0,0,2026-02-15 10:56:00
TXN000313,56.62896632598972,9,15.946325452362576,0.4725750809885539,5,0,1335,0,0,0,2026-02-18 09:02:00
TXN000747,37.38981708561654,17,2.2120283421207976,0.43105265277101706,1,1,2303,0,1,0,2026-01-12 17:44:00
TXN003570,59.597367914925016,18,27.79995798999364,0.3416424937624323,3,0,247,0,0,0,2026-03-18 18:37:00
TXN000791,43.78327269226519,21,5.458240094921487,0.578854690157028,6,1,1341,1,0,0,2026-01-08 21:45:00
TXN002477,28.500933952502013,16,23.51075516085018,0.25261949728200067,1,1,2205,0,1,0,2026-03-29 16:09:00
TXN009326,41.89825905122813,22,2.588764276181909,0.47673233146582983,5,1,993,0,0,0,2026-03-25 22:02:00
TXN002571,33.94884038012553,12,3.1566058974180446,0.140563591633581,5,1,1726,0,0,0,2026-01-04 12:50:00
TXN005287,15.014511072167178,22,28.94032651051593,0.421257350506355,4,0,266,1,0,0,2026-01-29 22:43:00
TXN005216,45.960719358645036,13,13.493756906091459,0.40901961258244335,8,0,1518,0,0,0,2026-02-05 13:52:00
TXN002164,69.48402534770851,9,9.73527507919355,0.3903085794463834,2,0,1437,0,0,0,2026-01-29 09:34:00
TXN006578,17.199595333243177,11,6.350442819984852,0.057107128655015105,5,0,1072,0,1,0,2026-01-12 11:37:00
TXN008450,41.10139311194848,21,4.324963883909807,0.28154520083686396,5,1,660,1,0,0,2026-01-16 21:43:00
TXN000381,19.185999159398808,12,8.629524459825708,0.3409563660802683,8,0,414,0,0,0,2026-03-14 12:42:00
TXN008509,22.41610943632532,13,4.840848249081304,0.25463424855835687,5,0,760,0,0,0,2026-03-06 13:55:00
TXN001293,32.985032814293724,14,4.296457885155997,0.3838969419284281,5,0,280,0,1,0,2026-03-15 14:56:00
TXN001913,50.13569432244767,10,2.9807919146775075,0.07663649884260385,3,0,1340,0,0,0,2026-02-18 10:33:00
TXN000600,42.31938775798862,8,9.44763901852122,0.31863925335375975,4,0,2220,1,0,0,2026-01-12 08:32:00
TXN003893,19.688578000026897,17,22.170702414013107,0.2992985279511389,3,0,977,0,0,0,2026-01-22 17:54:00
TXN004142,96.05623737846186,15,3.4349479107556786,0.3030454046129275,5,0,716,0,0,0,2026-02-08 15:38:00
TXN001653,37.575408081228545,15,12.08988785359308,0.06956080935349349,3,0,248,0,0,0,2026-01-11 15:57:00
TXN005225,223.22442075638122,12,12.737728195207445,0.1999931773340723,4,2,1273,0,0,0,2026-02-17 12:49:00
TXN001894,30.838182922277788,10,13.701048149160158,0.27133813068634927,2,1,1201,0,0,0,2026-02-20 10:34:00
TXN001945,49.601532399578716,8,6.807123590742811,0.21418848337393936,1,0,2180,2,0,0,2026-03-03 08:30:00
TXN003396,13.451731548683146,17,8.305758073672504,0.40375877533915216,3,0,2479,0,0,0,2026-03-13 17:25:00
TXN005480,67.64944714754948,11,16.9659952842219,0.31407712019052236,4,0,2054,0,1,0,2026-02-02 11:56:00
TXN009770,598.3838678275938,4,35.39181127741916,0.7518793369180792,19,5,127,4,1,1,2026-02-02 04:42:00
TXN000376,20.110138364077343,15,3.1182984884279583,0.3820094882586549,2,2,1234,0,0,0,2026-01-17 15:10:00
TXN001967,29.128877229933963,7,3.2755470980442767,0.34434450200673444,1,3,1115,1,0,0,2026-03-17 07:29:00
TXN003958,28.34140333018078,7,2.662756682981895,0.30474644818195645,6,0,272,1,0,0,2026-03-06 07:52:00
TXN007136,46.31628493603403,9,3.7672838911047277,0.4388123864932061,6,0,2394,0,0,0,2026-02-05 09:56:00
TXN007479,115.24889765547697,9,6.388125234637276,0.34295229579288916,8,1,1353,0,0,0,2026-01-30 09:53:00
TXN004506,42.377328262682184,13,6.140697385715498,0.4805411483315519,3,1,1294,0,0,0,2026-01-09 13:48:00
TXN009581,616.2271063981424,5,151.88273419964648,0.8351376795638512,16,7,169,3,1,1,2026-02-05 05:43:00
TXN005289,22.346024865099768,16,14.333289747379595,0.33880135592750454,3,1,1044,0,0,0,2026-01-02 16:11:00
TXN001472,22.278923838121397,12,21.609352319048373,0.22119881597846963,2,1,1515,0,0,0,2026-01-04 12:32:00
TXN003347,27.526522041002217,20,6.050284658522895,0.4955189516375639,7,0,1780,0,1,0,2026-02-14 20:01:00
TXN006254,40.29460936975997,13,4.904933536210184,0.19775334441190734,5,0,965,0,0,0,2026-03-13 13:16:00
TXN002854,38.21973203084541,12,16.61813973570236,0.22474039758904835,2,0,43,0,0,0,2026-03-25 12:16:00
TXN008989,89.204917565579,22,2.8222088522678352,0.33588156454298645,2,2,877,0,0,0,2026-01-01 22:38:00
TXN009776,2281.095516258633,3,261.20031502449984,0.8188477010669764,13,2,105,5,1,1,2026-03-15 03:23:00
TXN006460,35.899170704851144,20,12.384437997983635,0.09062723687860685,3,2,2404,1,0,0,2026-01-07 20:35:00
TXN004063,17.848295718341923,10,8.32953725964067,0.3156407425831409,5,1,2041,0,0,0,2026-01-05 10:11:00
TXN005864,10.318632859520916,14,7.892626020784439,0.08337077487499212,2,1,2137,0,0,0,2026-01-24 14:28:00
TXN004307,21.987712251623392,15,11.626648898677201,0.20787905009580862,3,1,1653,0,0,0,2026-02-27 15:29:00
TXN004878,43.857285413334665,11,10.537907417702183,0.40583971025581006,2,1,1020,0,0,0,2026-01-17 11:04:00
TXN007250,12.727536015221371,22,8.448325204305696,0.18219062813576453,3,0,1485,0,0,0,2026-01-05 22:50:00
TXN005274,52.15905474856854,18,10.471464257657118,0.3373931330184034,6,0,2216,0,0,0,2026-03-20 18:21:00
TXN003991,11.045587482044901,11,15.962228704422639,0.276578952208171,3,0,736,0,0,0,2026-01-21 11:00:00
TXN001050,81.21170444536905,22,9.640089905739586,0.2952463851968417,4,1,1181,0,0,0,2026-03-23 22:55:00
TXN006176,27.906228999231516,22,13.822386764140981,0.39720568891500985,9,1,1392,0,0,0,2026-01-03 22:09:00
TXN006927,33.572600940226955,8,8.040885857928,0.3479059569069684,7,0,1021,0,0,0,2026-03-23 08:57:00
TXN007865,24.575009454017135,12,6.632036923005882,0.31643892484861447,5,1,1114,0,0,0,2026-03-20 12:29:00
TXN002036,199.0943882906958,8,10.09234702710767,0.22283951116982176,2,0,89,3,0,0,2026-02-09 08:22:00
TXN004040,21.162365615731407,10,4.747572377106106,0.5854176603731059,3,0,1757,1,0,0,2026-01-03 10:10:00
TXN006876,18.463210367289264,20,2.1713628993322653,0.5069392640825086,9,0,1981,0,0,0,2026-03-14 20:36:00
TXN009355,8.126679982370836,17,11.738333754184316,0.2484617557968418,5,1,1860,0,0,0,2026-01-08 17:32:00
TXN001973,50.720770676746845,22,11.22779841429227,0.2775599790441843,6,1,374,0,0,0,2026-03-12 22:39:00
TXN005073,49.21467883893973,16,10.696735891603389,0.36901007601195956,4,0,495,0,0,0,2026-01-22 16:54:00
TXN002100,56.35259425765352,7,3.2560135381991446,0.20194721605372162,1,0,83,0,0,0,2026-02-24 07:40:00
TXN001500,48.6738788194558,17,12.316316253136955,0.35037904553637983,3,2,2115,0,0,0,2026-03-22 17:41:00
TXN009613,235.22062851478623,0,116.54847331814676,0.8366042644044991,21,5,340,4,1,1,2026-03-12 00:34:00
TXN000653,27.80518046893351,18,7.471623276598439,0.4009846175190395,2,1,1971,0,0,0,2026-03-02 18:44:00
TXN000171,18.57498198485157,16,3.1372031887674017,0.44337219049556054,6,0,746,0,0,0,2026-01-13 16:32:00
TXN004086,28.62248703725627,15,2.9286924453311203,0.38096019338277637,2,1,1280,1,0,0,2026-01-05 15:51:00
TXN000243,45.981619076369284,21,2.831374686957106,0.04660812993155822,3,1,271,1,0,0,2026-02-02 21:59:00
TXN005711,35.04246852133553,21,1.8844177922416594,0.32955515037774064,2,0,49,1,0,0,2026-03-04 21:51:00
TXN006973,114.75547438760736,20,3.5538970080972283,0.37571328557675177,3,0,1548,1,0,0,2026-03-06 20:43:00
TXN002757,37.591059377893785,12,15.992411052121257,0.5902520831813007,2,1,1027,0,0,0,2026-03-06 12:55:00
TXN006885,37.23285879455256,11,2.347275928485314,0.4117663666315368,4,0,2045,0,0,0,2026-01-18 11:08:00
TXN005447,13.77213716189683,10,13.070547460638123,0.4103560609696186,3,1,378,0,0,0,2026-02-07 10:16:00
TXN002077,49.414862899413926,19,5.138013391197677,0.4104805930686981,3,1,2262,0,0,0,2026-02-06 19:10:00
TXN004104,58.91079040351298,16,1.0154606920866849,0.48060569282729304,5,0,1489,0,0,0,2026-03-21 16:17:00
TXN009560,201.455630616874,1,83.86287130342224,0.6763509866331556,23,5,490,6,1,1,2026-01-11 01:21:00
TXN007572,33.76306681670451,19,2.4252764075121456,0.18249197943892081,4,1,1634,2,0,0,2026-01-23 19:06:00
TXN009467,84.08782982376637,18,12.782864489258415,0.05616535277445195,5,1,1214,0,0,0,2026-02-24 18:19:00
TXN004895,16.58099227407635,9,15.406496607374674,0.24110190000312,6,0,1169,0,0,0,2026-02-17 09:25:00
TXN006693,28.372643550458935,17,3.902339142402948,0.43009568910880636,3,0,1932,1,0,0,2026-03-15 17:23:00
TXN008055,23.34339223485661,7,2.7776916022436087,0.3128167118733175,8,1,1547,0,0,0,2026-02-15 07:20:00
TXN005390,8.03913084967831,15,1.4546159599202242,0.3920045535284211,3,0,1430,0,0,0,2026-02-11 15:16:00
TXN009374,41.065784744824974,10,11.435487334698223,0.5307654981385044,7,0,2463,0,0,0,2026-03-01 10:41:00
TXN008022,22.933112331415874,8,7.285247571737119,0.27517816516687116,4,0,732,0,0,0,2026-01-16 08:55:00
TXN008605,49.33444921335104,8,4.340734128216019,0.4101694525337323,4,0,641,0,0,0,2026-02-16 08:13:00
TXN004481,15.234461859248464,16,7.378963982227075,0.1563224232518355,3,3,534,1,0,0,2026-02-28 16:57:00
TXN008327,29.843038116382413,13,8.837229818709945,0.4584071308099097,4,0,1012,0,0,0,2026-01-08 13:27:00
TXN004079,25.727860994762196,9,8.408867197188373,0.3225461728070342,4,0,179,1,0,0,2026-03-08 09:41:00
TXN000641,26.622053346191127,20,3.453059063050182,0.30225272656095675,1,0,1370,0,0,0,2026-02-12 20:41:00
TXN001271,67.31287853086631,18,10.164988823401137,0.3424669128257031,4,0,287,0,0,0,2026-02-17 18:06:00
TXN002779,31.812308355084063,14,9.733763337041415,0.48813831374348415,5,0,2123,1,0,0,2026-02-08 14:32:00
TXN009498,53.12561442261503,15,7.016749305355775,0.285338408582228,3,0,1659,0,0,0,2026-03-23 15:01:00
TXN003862,19.824726491454467,13,5.118845366774731,0.2846426743830441,3,0,571,0,0,0,2026-01-18 13:08:00
TXN003481,27.209947366826604,8,11.016634449333145,0.3753357075828082,3,0,1729,0,0,0,2026-03-01 08:58:00
TXN001535,24.46090854753426,10,4.208864014381638,0.42463274034204473,4,1,954,0,0,0,2026-02-09 10:34:00
TXN000326,15.040963841703542,20,2.9812369505450547,0.3526038164794668,3,0,2097,0,0,0,2026-02-02 20:34:00
TXN002339,33.267836291963924,9,7.843509488410684,0.19844795737593363,3,0,1167,0,0,0,2026-01-25 09:48:00
TXN003981,80.29166796712452,19,14.449857697534663,0.3876550770783388,6,0,130,0,0,0,2026-03-27 19:55:00
TXN006878,20.55772240860608,19,19.923752279598173,0.39118461847404185,6,1,1101,1,0,0,2026-02-04 19:42:00
TXN004055,17.067875009163703,20,3.017337856462931,0.3169164055336917,3,0,323,0,0,0,2026-01-03 20:01:00
TXN002238,17.81319326464961,19,5.2871558010055,0.4101638218473073,5,1,1156,0,0,0,2026-03-30 19:30:00
TXN007107,9.414709661737099,13,10.255717147324345,0.33127348966855724,5,0,1892,0,0,0,2026-02-03 13:56:00
TXN009669,626.9725255050756,3,257.5649831942322,0.7352166739422762,19,6,190,6,0,1,2026-01-25 03:58:00
TXN004746,27.51382850257775,14,9.708869755146626,0.33594929725674594,2,0,1377,0,0,0,2026-03-31 14:53:00
TXN000865,22.235438639118602,15,9.186041838158495,0.2555510065736405,2,1,2442,0,0,0,2026-03-17 15:01:00
TXN006204,111.48056855960908,13,13.09895245997615,0.4371595685783135,6,0,1766,0,0,0,2026-03-24 13:51:00
TXN005509,28.57068222259616,10,6.88325563433894,0.2166267149691776,2,0,2325,0,0,0,2026-01-08 10:35:00
TXN007430,12.036958523496754,16,1.783482920052482,0.14079606174524767,2,0,751,2,0,0,2026-03-31 16:48:00
TXN000372,45.77320559790564,22,3.380487875896678,0.3368465683493705,9,0,1478,2,0,0,2026-02-10 22:22:00
TXN006297,18.10270507330205,17,7.4541869276744555,0.24374255452645643,5,1,2329,2,0,0,2026-01-20 17:57:00
TXN005552,43.13368827235322,11,5.011333384284739,0.1525437957535736,2,0,1759,1,0,0,2026-02-09 11:38:00
TXN005724,22.36517600753093,10,14.44937765286927,0.3505205578918277,6,2,430,0,1,0,2026-02-17 10:56:00
TXN005900,67.33454949645485,22,5.499199490311367,0.31633971368556346,6,0,1160,0,0,0,2026-01-06 22:52:00
TXN009288,42.7209170101718,19,32.684451651620414,0.18815051305181327,3,1,558,0,0,0,2026-01-25 19:13:00
TXN007872,114.05295218468652,11,2.9755588331680656,0.3683951961062921,3,0,1803,1,0,0,2026-03-17 11:37:00
TXN002365,21.998599540886737,8,12.452100585062631,0.06045456029414087,3,0,787,0,0,0,2026-02-20 08:26:00
TXN003214,89.13081340144811,10,6.139008809017117,0.1869688320629759,1,1,1129,0,0,0,2026-01-08 10:58:00
TXN000912,38.185188811591516,11,7.7888060628306635,0.4017379103346931,5,0,1683,0,0,0,2026-02-10 11:15:00
TXN009048,31.8312277291884,22,9.810299672019907,0.3386318361434821,5,1,847,0,0,0,2026-01-15 22:32:00
TXN009791,80.49281907154058,1,162.42308847744715,1.0,24,6,354,4,1,1,2026-03-14 01:08:00
TXN007290,32.78214450229728,9,3.512556711103474,0.260756695712668,1,0,1954,1,0,0,2026-02-22 09:42:00
TXN009959,491.75416104969855,2,122.63228287208015,0.7445253398624978,20,2,55,2,0,1,2026-03-13 02:59:00
TXN006537,17.847800886294717,8,10.475903480043197,0.0957878518535202,6,0,1459,0,0,0,2026-02-19 08:29:00
TXN009193,49.488707936436974,19,13.477238724987266,0.2999718578324524,8,0,1881,0,0,0,2026-03-24 19:04:00
TXN001424,19.192387503677676,13,7.790927132987939,0.3765089305598623,4,0,1130,1,0,0,2026-01-05 13:25:00
TXN009808,847.7026926475804,1,176.11359333475588,1.0,19,2,106,4,1,1,2026-03-29 01:57:00
TXN000480,68.56098851500695,21,3.122255933827373,0.47239835712736156,2,0,1978,0,0,0,2026-01-02 21:31:00
TXN000663,32.41788816683335,18,4.953634752769619,0.06107180364933623,6,0,482,1,0,0,2026-02-19 18:13:00
TXN004477,24.538410715782366,20,13.421663216059255,0.4261286914132847,7,1,1631,0,0,0,2026-02-01 20:39:00
TXN008983,31.05722338754961,15,6.187324615206541,0.3257846616201176,4,0,923,0,0,0,2026-01-27 15:27:00
TXN008078,69.30550869033299,17,2.096333895681116,0.295733327623854,4,0,1764,1,0,0,2026-02-16 17:08:00
TXN002989,15.8848778645244,14,15.147205448946805,0.373236030618388,4,0,801,0,0,0,2026-02-11 14:13:00
TXN001120,65.55735166087426,14,0.054184179333962176,0.25772959953176866,2,0,1100,0,0,0,2026-03-11 14:02:00
TXN002777,28.035825118703965,22,16.735840779512433,0.24666261481262552,3,0,2223,1,0,0,2026-01-26 22:00:00
TXN009836,412.1888672113659,1,68.80968202211157,0.7648061177166813,17,4,135,3,0,1,2026-03-10 01:52:00
TXN005004,26.720775605365173,13,0.02209287357796992,0.33226066175871316,5,1,1003,0,0,0,2026-02-23 13:18:00
TXN006650,37.729947831200924,7,7.930766035353768,0.36368241488325237,5,0,966,0,0,0,2026-02-03 07:22:00
TXN007255,52.85010151515901,12,8.38961241145057,0.3163369376589808,6,0,1224,0,1,0,2026-03-12 12:36:00
TXN004428,19.128691406966635,16,8.0365542845804,0.27834407242222325,3,0,1035,0,0,0,2026-01-29 16:24:00
TXN007432,13.133024470997356,16,10.956980205984127,0.23569000996663397,4,0,1478,0,0,0,2026-02-14 16:50:00
TXN003982,96.1971244898856,12,5.206070698868092,0.3744140740691625,5,0,158,2,0,0,2026-02-16 12:41:00
TXN006352,16.86609880308075,13,6.9468511552743735,0.32560294590863187,6,1,951,0,0,0,2026-02-06 13:51:00
TXN002894,38.09213112107137,17,1.5857854537359346,0.2857403055746752,2,0,220,0,0,0,2026-01-13 17:37:00
TXN002670,49.73257280549436,21,9.13472852797264,0.43629977406839604,5,1,1172,0,0,0,2026-02-20 21:26:00
TXN003978,84.83843682961188,9,11.698203651430623,0.3989756178056502,3,0,1311,1,0,0,2026-01-07 09:15:00
TXN005260,123.3077977015529,13,11.813154880961905,0.05559668195657674,7,2,1419,0,0,0,2026-01-22 13:04:00
TXN000280,25.77863793753576,14,4.975481993310801,0.3175151029318825,6,1,345,1,0,0,2026-01-13 14:09:00
TXN006731,98.78740306882557,9,1.56208503695572,0.22176241420245363,3,0,493,0,0,0,2026-02-21 09:50:00
TXN006105,18.504605686400502,10,9.829410078065212,0.20295623017232958,4,1,109,0,0,0,2026-03-18 10:16:00
TXN007021,125.4190295526303,10,11.212455907031313,0.3897167957871251,2,0,1083,1,0,0,2026-01-06 10:37:00
TXN001695,35.95063425484005,14,2.841052209588772,0.4141289022422974,5,1,660,0,0,0,2026-03-03 14:00:00
TXN008913,28.646558310800472,8,7.846609709618934,0.13386504554369802,2,1,188,0,0,0,2026-01-07 08:53:00
TXN003480,81.54272436456844,19,14.908500628350456,0.18039457540989912,4,0,2415,0,0,0,2026-03-27 19:08:00
TXN004417,39.265388296627826,22,10.815380734217904,0.15227610240910058,3,0,2455,0,0,0,2026-02-20 22:42:00
TXN007593,20.265617400516906,13,7.398953774139843,0.244995181829731,1,0,95,0,1,0,2026-03-19 13:28:00
TXN006283,60.21469860408196,22,9.516978113733959,0.474133723074152,4,0,1851,1,0,0,2026-01-13 22:11:00
TXN005604,62.22180687592719,13,9.934282868175725,0.4273308749293606,2,0,2064,0,0,0,2026-03-06 13:39:00
TXN008620,92.75126533794248,11,2.6099575106476216,0.21785738154843187,3,0,1370,1,1,0,2026-02-07 11:12:00
TXN007781,25.765250276340392,8,4.330402385288062,0.30668285450870586,4,0,296,0,0,0,2026-02-02 08:53:00
TXN004297,16.67969165227596,16,6.4910638587536456,0.5141998682334462,2,0,2043,1,0,0,2026-01-27 16:47:00
TXN004594,8.072624020832025,22,7.592950018193533,0.1752016611340455,3,1,170,0,0,0,2026-03-07 22:14:00
TXN004845,70.67845970404875,21,4.1868953549037125,0.035862995499968076,1,0,1810,0,0,0,2026-03-18 21:39:00
TXN002210,33.100202941427725,12,11.286603199293003,0.18910368880468714,2,1,880,0,1,0,2026-03-02 12:06:00
TXN007606,20.587508950784425,20,9.179922547077608,0.23997925243987164,6,0,963,0,1,0,2026-02-06 20:22:00
TXN005502,46.83284423332235,13,6.232651759587962,0.2072002149182669,4,2,850,0,0,0,2026-03-25 13:59:00
TXN000185,28.63842047440418,7,7.566787175975467,0.22582162288050273,5,1,991,0,0,0,2026-01-17 07:30:00
TXN004801,46.04242144697423,8,14.687566826113846,0.26013333679774153,7,0,372,0,0,0,2026-03-28 08:17:00
TXN004846,46.7649588650632,18,9.38920892209457,0.09472284541523146,5,0,1139,0,0,0,2026-03-12 18:34:00
TXN002351,65.95407388811908,8,2.647862779893963,0.11216546876338265,2,0,100,0,0,0,2026-01-25 08:47:00
TXN000554,39.07072823559588,12,3.213799714739761,0.622477489759248,5,0,2411,0,0,0,2026-01-16 12:11:00
TXN001398,17.609717405087405,10,1.2435583446076712,0.26769031997489456,2,0,811,0,0,0,2026-03-07 10:20:00
TXN001385,53.643590427335965,12,5.604682201023164,0.2051860968389223,2,0,213,0,0,0,2026-03-19 12:55:00
TXN009183,28.77765091450928,18,8.218690648199058,0.18552583957195534,3,3,1175,1,0,0,2026-03-08 18:40:00
TXN009818,173.97684049274096,4,212.80627320141855,0.9369217804101962,14,5,416,4,0,1,2026-01-26 04:53:00
TXN000298,40.436979019088206,7,4.798560076994472,0.3805964935597206,9,1,1357,0,0,0,2026-02-26 07:34:00
TXN000444,31.25164373492448,15,6.108009625302253,0.3183635750768594,5,0,1962,1,0,0,2026-03-19 15:47:00
TXN007339,33.50620729666793,15,9.560200628469135,0.1650658476864107,3,0,2340,0,0,0,2026-01-28 15:26:00
TXN002078,72.42306921176217,19,9.407200975814522,0.09805373188958985,6,0,1762,0,0,0,2026-03-02 19:33:00
TXN007816,36.54026515336064,19,3.672061914097747,0.35253082445123135,5,0,678,0,0,0,2026-01-16 19:20:00
TXN002230,63.74456327200152,13,14.216803028013468,0.45991862348673385,2,0,672,2,0,0,2026-01-29 13:17:00
TXN002843,86.48814711503758,10,1.4757291250796976,0.23252625587936432,4,0,1615,0,0,0,2026-03-01 10:59:00
TXN002538,60.15926057323059,16,18.823939409714637,0.3391554851216931,5,1,2415,0,0,0,2026-01-19 16:38:00
TXN008146,32.57767884017994,16,10.208433070398256,0.24039456964598194,4,0,1805,0,0,0,2026-03-13 16:31:00
TXN009537,404.78555703267733,0,204.57053353240985,0.8047073610000068,11,5,375,1,0,1,2026-02-16 00:06:00
