transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime,amount_log,is_night,high_velocity,high_distance,model_prediction,predicted_anomaly,anomaly_score
TXN002710,91.48899421473556,16,6.252556486529988,0.3287592635139357,1,0,108,0,0,0,2026-01-06 16:07:00,4.527089655977205,0,0,0,1,0,-0.20419589160773588
TXN002358,36.3503016987252,8,13.299833772761245,0.211127802458898,3,0,457,0,0,0,2026-01-10 08:20:00,3.6203409891559803,0,0,0,1,0,-0.2352083984331818
TXN008060,17.383255638756296,11,18.14368018339941,0.2730516366728964,6,0,1801,1,0,0,2026-01-26 11:30:00,2.911440230662886,0,0,0,1,0,-0.20593108388873838
TXN001367,32.532905346081336,17,4.994025031955947,0.3803003867330912,2,1,563,1,0,0,2026-01-08 17:58:00,3.512527205876757,0,0,0,1,0,-0.221262475535076
TXN006278,29.39153442338784,15,1.7313344822810226,0.2525528150663476,4,0,647,0,0,0,2026-01-12 15:47:00,3.4141640967165205,0,0,0,1,0,-0.2595676472213738
TXN003917,31.28588496644675,16,3.9539102913530817,0.4145778501713358,3,0,1559,2,0,0,2026-01-21 16:05:00,3.4746301367743584,0,0,0,1,0,-0.19603335468127175
TXN000294,57.52624986743511,11,11.84815318671821,0.2411246041684857,3,0,1497,0,0,0,2026-01-20 11:36:00,4.0694753692776855,0,0,0,1,0,-0.25762977029011447
TXN002640,42.89059548617618,15,13.043782140351867,0.2918962663919136,4,0,2135,0,1,0,2026-01-31 15:34:00,3.7817000713040736,0,0,0,1,0,-0.15536721346012616
TXN009459,65.33639007390776,20,11.471948098774154,0.4525068704437337,4,0,220,0,0,0,2026-03-16 20:39:00,4.194738616510859,0,0,0,1,0,-0.2249503443942945
TXN001507,52.0732739350251,12,11.443547237000738,0.3944091689782373,2,0,339,0,0,0,2026-02-24 12:34:00,3.9716734858174423,0,0,0,1,0,-0.24236027996674353
TXN009038,79.48050797175377,15,6.801214655626308,0.3811418220692861,5,0,2290,0,0,0,2026-01-13 15:14:00,4.388015018107774,0,0,0,1,0,-0.23752167765036697
TXN007394,26.46127483066316,14,5.917388853257577,0.4241320318153909,9,0,1898,0,0,0,2026-03-17 14:24:00,3.3127768242681594,0,1,0,1,0,-0.1147292740218806
TXN001635,26.6395255047618,16,3.232735067912888,0.1917949343595688,2,0,1717,0,0,0,2026-01-31 16:21:00,3.319246831775335,0,0,0,1,0,-0.24847411695529448
TXN002458,38.69122868373967,19,12.768795544191702,0.4396531567393503,3,0,951,0,0,0,2026-02-01 19:31:00,3.6811302233261376,0,0,0,1,0,-0.24795615547591277
TXN009892,421.8212528188837,2,107.5371437776499,1.0,19,2,466,6,0,1,2026-01-02 02:26:00,6.04694951957022,1,1,1,-1,1,0.06082526763695573
TXN005559,32.49250138812197,20,14.162614960179605,0.4361657734032066,3,1,1203,1,0,0,2026-03-20 20:30:00,3.5113215746147586,0,0,0,1,0,-0.20708801122889958
TXN009752,1047.6575481979582,3,225.00121396462336,0.7811061314362686,19,3,47,3,0,1,2026-02-16 03:39:00,6.955266099614748,1,1,1,-1,1,0.05439858348632387
TXN002301,65.61248195272525,10,9.840811301851916,0.1830599021836237,2,1,627,0,0,0,2026-03-15 10:44:00,4.198891976693613,0,0,0,1,0,-0.22537010148221143
TXN004538,27.1892712496684,20,7.952826283648745,0.4137274772597178,1,0,1474,0,0,0,2026-01-21 20:58:00,3.338941453414373,0,0,0,1,0,-0.2170417084278486
TXN002939,11.408233075652848,10,1.6754749226934291,0.4736766724359988,5,0,209,0,0,0,2026-03-07 10:01:00,2.5183602100025255,0,0,0,1,0,-0.1991551807506141
TXN001564,58.82868097313901,17,10.80823515625194,0.2344228782803495,5,1,475,0,0,0,2026-03-17 17:50:00,4.09148516091354,0,0,0,1,0,-0.23824566899970717
TXN005690,29.68469409350893,18,9.787033627066045,0.4730140870315282,4,2,126,0,0,0,2026-01-14 18:37:00,3.4237639665395805,0,0,0,1,0,-0.1824974995243488
TXN008659,34.6192326462621,8,5.714901439263849,0.4809013435399967,2,0,2499,2,1,0,2026-01-10 08:13:00,3.5728857348518726,0,0,0,1,0,-0.07436471558604085
TXN007518,28.197371050355915,7,0.8034029915489246,0.4062103523330863,4,0,2241,0,0,0,2026-02-22 07:03:00,3.3740786726990075,0,0,0,1,0,-0.22103458967135048
TXN001980,43.14575291575577,7,7.293916331385057,0.4546750368358617,5,0,1641,0,0,0,2026-01-24 07:04:00,3.7874967257241465,0,0,0,1,0,-0.23531236325431315
TXN001884,22.53113727791168,10,8.709162515909401,0.3227833461082059,3,0,1679,0,0,0,2026-03-11 10:05:00,3.158324534674183,0,0,0,1,0,-0.2596187999426976
TXN003804,36.73208520626898,15,6.367479096991734,0.2011869627111676,4,0,1289,1,0,0,2026-03-24 15:47:00,3.630510798981521,0,0,0,1,0,-0.25405132010619974
TXN000439,10.944110026483395,14,2.707919803977654,0.3452789689859696,7,0,2135,2,0,0,2026-02-27 14:06:00,2.4802382720567673,0,0,0,1,0,-0.13985759173485968
TXN004636,4.981512733309196,12,5.7575210144293445,0.2961936461953314,4,0,570,1,0,0,2026-01-19 12:46:00,1.7886735014084996,0,0,0,1,0,-0.20146275776521783
TXN004529,31.991830678068965,19,16.390682451591385,0.4135987850939346,5,0,452,0,0,0,2026-03-31 19:18:00,3.4962599756096,0,0,0,1,0,-0.23268093145538493
TXN004333,54.08606876595444,7,1.8231591388806407,0.4485810191300207,4,1,1524,1,0,0,2026-03-15 07:50:00,4.008896848726972,0,0,0,1,0,-0.1923376822336355
TXN003574,37.56729144182544,8,6.060564764360562,0.3190341605821086,7,0,796,0,0,0,2026-01-14 08:16:00,3.6524045452747758,0,0,0,1,0,-0.23348591995312684
TXN008742,88.94868510922315,7,7.1110843836895565,0.4489427505419689,3,0,1921,1,1,0,2026-02-20 07:06:00,4.499239342271056,0,0,0,1,0,-0.10429047354096
TXN008912,19.429382852273772,10,3.154070228111917,0.1727231824558792,4,1,1572,1,0,0,2026-02-12 10:44:00,3.0169742004571476,0,0,0,1,0,-0.20944772898163716
TXN004818,18.757934356349548,22,0.6385054011241975,0.197396229192661,4,0,2105,0,0,0,2026-02-08 22:37:00,2.9835551502334017,0,0,0,1,0,-0.20640366637480295
TXN006436,26.787841042229218,8,9.769512295978304,0.1596465567387809,5,0,244,0,0,0,2026-02-23 08:26:00,3.324598552439623,0,0,0,1,0,-0.22354608594046155
TXN002987,30.576727890672743,9,15.721031827522818,0.4188326224691939,4,0,1430,0,0,0,2026-02-07 09:43:00,3.4524203901176778,0,0,0,1,0,-0.2414794461733044
TXN007839,27.67782514738272,11,1.782403577344922,0.381688395962967,2,3,1704,0,0,0,2026-02-18 11:52:00,3.356124181174836,0,0,0,1,0,-0.15220685584733046
TXN000705,12.039477443178868,17,3.272089224232631,0.2852089162993179,4,1,104,0,0,0,2026-01-04 17:23:00,2.567981482319694,0,0,0,1,0,-0.21542459542077863
TXN002281,10.785747927341998,10,3.8254624752741537,0.2829608239799197,4,0,1734,0,0,0,2026-01-30 10:51:00,2.4668909987223873,0,0,0,1,0,-0.23304511478398177
TXN008735,11.940031701243557,8,18.019509381464665,0.4093108147513046,6,1,800,0,0,0,2026-03-22 08:06:00,2.560325738934016,0,0,0,1,0,-0.18245526852242372
TXN004148,31.135985791520515,12,0.6189055389347673,0.1994727159105976,4,0,2190,0,0,0,2026-02-02 12:14:00,3.469976454920977,0,0,0,1,0,-0.24263132554329137
TXN005413,20.151497206518812,12,0.4819725043291529,0.3467445019383451,4,0,663,0,0,0,2026-03-04 12:54:00,3.051710692893127,0,0,0,1,0,-0.2448655510832593
TXN000374,61.77668555885611,22,3.018858314175443,0.2227623083712613,6,0,198,0,0,0,2026-01-12 22:22:00,4.139583755481358,0,0,0,1,0,-0.20844007697768008
TXN006406,78.96698848134335,16,13.578796327044014,0.4143838942208629,5,0,1921,0,0,0,2026-03-18 16:21:00,4.381613905529717,0,0,0,1,0,-0.23588948118982223
TXN009224,12.251481248540667,16,10.40830991664788,0.2361669149500469,2,0,937,0,0,0,2026-02-14 16:00:00,2.5841093385266247,0,0,0,1,0,-0.23724023857104243
TXN002586,22.04993740531193,10,13.67251860266895,0.2323495376228233,2,1,55,0,0,0,2026-03-31 10:11:00,3.137663053834282,0,0,0,1,0,-0.1993788504957737
TXN001333,28.8255496328526,10,9.03899669826214,0.1768610236964332,1,0,1803,1,0,0,2026-02-23 10:20:00,3.395365396409401,0,0,0,1,0,-0.2013659187188615
TXN009573,110.80919923561773,2,300.8966436421567,0.9517598609094708,24,8,252,4,0,1,2026-01-26 02:24:00,4.716793840302111,1,1,1,-1,1,0.0970969318947591
TXN005283,64.55267142959342,13,6.065029330148098,0.3554832951097907,3,1,1857,2,0,0,2026-01-19 13:18:00,4.182853963453936,0,0,0,1,0,-0.17594413807311465
TXN009132,122.58568949445916,13,22.9689665499032,0.3950844988952815,5,0,1880,1,0,0,2026-01-22 13:47:00,4.816934757531312,0,0,0,1,0,-0.17465234420560966
TXN008316,54.5947790591495,14,6.773197404151418,0.3200850844605663,2,0,1941,0,0,0,2026-02-24 14:27:00,4.0180892950336276,0,0,0,1,0,-0.2582114786603244
TXN009810,167.58948516364376,23,76.38863528131894,0.9281175499037482,27,3,247,5,1,1,2026-03-18 23:05:00,5.1274666780455025,1,1,1,-1,1,0.07177449664884972
TXN001785,34.93837654018856,19,6.267840062328438,0.0835594376278644,5,0,2446,0,0,0,2026-02-14 19:22:00,3.581805708943629,0,0,0,1,0,-0.20995553741874362
TXN003183,16.161221069265356,22,7.142759677713388,0.2781934266255969,3,0,320,0,0,0,2026-03-02 22:21:00,2.842652249410811,0,0,0,1,0,-0.22180889425317146
TXN000495,89.12417751291424,17,2.6015192768294666,0.1452219439528778,2,1,2248,0,0,0,2026-01-08 17:26:00,4.5011884694931705,0,0,0,1,0,-0.19993001296781332
TXN007364,23.082336630650225,22,14.48203697073798,0.1948627161275184,5,0,1186,0,0,0,2026-03-12 22:18:00,3.181478651889488,0,0,0,1,0,-0.22128595356093733
TXN002861,23.446253308562632,21,3.200332885815244,0.3345729810834468,3,1,1841,1,0,0,2026-03-07 21:25:00,3.1964769652650054,0,0,0,1,0,-0.20656580357585014
TXN007930,12.616517715644523,8,6.410631176109312,0.1540294984163797,5,0,1075,0,0,0,2026-02-25 08:38:00,2.611283593702517,0,0,0,1,0,-0.2250945057906536
TXN004042,54.47930374030501,15,5.3483917088951385,0.243735717635915,2,1,791,0,0,0,2026-01-11 15:15:00,4.016010045625723,0,0,0,1,0,-0.2433247153443407
TXN007179,25.292051319404656,21,1.176216103051125,0.4884814063803472,1,1,2455,0,0,0,2026-03-02 21:19:00,3.269266662301321,0,0,0,1,0,-0.15408429826418907
TXN002898,101.6009435839361,20,6.389918215849331,0.1903857644246476,6,1,265,1,0,0,2026-03-09 20:05:00,4.630847129418903,0,0,0,1,0,-0.18000486792592796
TXN000367,38.308052157044,14,3.4845747785707943,0.1410737817124759,3,1,451,1,0,0,2026-02-18 14:54:00,3.671429387380444,0,0,0,1,0,-0.21415941359269514
TXN000850,23.449565812180275,13,9.285654641026662,0.2678623508731518,7,0,1172,0,0,0,2026-01-13 13:14:00,3.1966124575701667,0,0,0,1,0,-0.24433723064553697
TXN007441,104.29192870232932,16,3.061402875788888,0.2912057899262492,5,1,314,0,0,0,2026-03-12 16:50:00,4.656736765701933,0,0,0,1,0,-0.21898444452573285
TXN009455,54.90302570774608,17,6.500887753099253,0.3664475225778079,8,2,1521,0,0,0,2026-02-21 17:11:00,4.023618505847325,0,1,0,1,0,-0.08844778627003158
TXN004302,13.631028307359388,17,3.885678901118761,0.3448308751562886,8,0,2320,0,0,0,2026-03-26 17:07:00,2.68314450014635,0,1,0,1,0,-0.09014221992314253
TXN002654,64.70751722759032,16,15.04357678108246,0.2698295384592838,4,0,1105,0,0,0,2026-01-13 16:13:00,4.185213336412514,0,0,0,1,0,-0.25295474753499314
TXN003504,34.236031298679926,22,19.828935864841547,0.1860273410294902,3,0,131,0,1,0,2026-03-10 22:45:00,3.562069175505752,0,0,0,1,0,-0.11090229559769538
TXN001542,104.7905438980291,12,5.638454683300799,0.3032876322250754,1,1,1521,0,0,0,2026-03-05 12:05:00,4.661461138284541,0,0,0,1,0,-0.2025110980710304
TXN004166,55.47774801246764,14,12.859357983604358,0.2350404153238606,3,0,709,2,0,0,2026-03-07 14:46:00,4.033846720089564,0,0,0,1,0,-0.19906855469332152
TXN008867,39.673703431467096,17,8.440786772094238,0.4034330451454733,3,2,216,0,0,0,2026-02-06 17:17:00,3.705581776296294,0,0,0,1,0,-0.1936624290257783
TXN000323,19.45602043103817,21,6.760668471000734,0.4469858299037084,2,1,2313,1,0,0,2026-02-20 21:41:00,3.0182772367681174,0,0,0,1,0,-0.16814510629867796
TXN002032,17.587615158958066,7,6.943798714089446,0.3792872214273909,3,0,653,0,0,0,2026-02-08 07:11:00,2.922495507272559,0,0,0,1,0,-0.23427224468828534
TXN000814,37.62845720641308,21,3.684956154932588,0.2162729501255248,6,2,2218,1,0,0,2026-01-05 21:52:00,3.6539892381745513,0,0,0,1,0,-0.1505214947254752
TXN008940,29.97550776212236,12,3.3356045756221406,0.2844889379926912,3,0,1465,0,0,0,2026-03-01 12:21:00,3.4331968200240235,0,0,0,1,0,-0.26370158722500664
TXN009376,17.00112967410747,12,15.972410481831767,0.2245624648961881,6,1,996,0,0,0,2026-02-07 12:53:00,2.890434515599496,0,0,0,1,0,-0.21902809507439486
TXN001080,57.54942434207743,13,5.212512827216446,0.3740187701487067,4,1,1171,0,0,0,2026-01-31 13:31:00,4.06987125809236,0,0,0,1,0,-0.2517635639460508
TXN002227,83.3244441191198,19,4.1336575820043775,0.0967150865628673,1,0,2481,3,0,0,2026-02-02 19:56:00,4.434671788801702,0,0,0,1,0,-0.09860708042417388
TXN009137,29.20957749489535,14,1.3148778238426668,0.3340077650984908,6,2,2255,0,0,0,2026-01-10 14:55:00,3.4081590096965226,0,0,0,1,0,-0.18807834845693466
TXN009532,1205.8841340178878,0,90.70062427270815,0.9377113261025336,22,4,378,4,1,1,2026-02-09 00:02:00,7.095797221475538,1,1,1,-1,1,0.040484385444954696
TXN002706,65.32060356303906,9,9.689675193790125,0.4542587572350081,4,1,1559,0,0,0,2026-01-09 09:48:00,4.194500611555216,0,0,0,1,0,-0.22878009018468792
TXN006825,53.89478187325871,7,3.849599103138831,0.4957653029208816,3,0,1379,0,0,0,2026-03-24 07:49:00,4.005418296152227,0,0,0,1,0,-0.22699788224297296
TXN007557,77.78576262597052,11,2.503787719628172,0.0771368921466718,5,1,945,0,0,0,2026-01-27 11:36:00,4.3667323032043175,0,0,0,1,0,-0.21319857301247452
TXN001165,64.37148662569246,13,1.4411348742748995,0.4742096306781969,2,0,1418,0,0,0,2026-03-18 13:50:00,4.180086179077728,0,0,0,1,0,-0.22955461200950555
TXN003262,34.12061631823632,14,15.016839468033004,0.1437917498470454,5,0,907,0,0,0,2026-02-01 14:43:00,3.5587883175376596,0,0,0,1,0,-0.24504294948090155
TXN004688,17.85812749857463,19,13.335085019014755,0.3502423141799141,7,0,1063,0,0,0,2026-03-20 19:05:00,2.9369439880013615,0,0,0,1,0,-0.22341128664706233
TXN001451,40.47730546602974,21,5.220057023452663,0.0962602798614025,5,1,770,1,0,0,2026-01-07 21:20:00,3.7251464214159964,0,0,0,1,0,-0.1931411060266569
TXN003863,32.96415501477775,21,10.393199189742324,0.2791371697816148,2,0,1128,0,0,0,2026-01-03 21:04:00,3.5253057042174376,0,0,0,1,0,-0.24028909077765875
TXN006104,41.5729790814307,13,0.8002942382116991,0.3863588805658587,3,0,1518,0,1,0,2026-01-28 13:45:00,3.751219758162738,0,0,0,1,0,-0.1538353013103802
TXN009216,72.3461220793418,14,2.253720883303842,0.3005802899178308,2,0,1694,1,0,0,2026-01-07 14:29:00,4.295189634470761,0,0,0,1,0,-0.22813629955123887
TXN007121,24.946578430633785,9,6.045220324694967,0.395597220925492,6,0,991,0,0,0,2026-02-03 09:54:00,3.2560397485345534,0,0,0,1,0,-0.24591257828564056
TXN006399,58.67670947321766,8,14.70885600050141,0.139447640423917,3,0,1175,0,0,0,2026-03-15 08:21:00,4.088941818202825,0,0,0,1,0,-0.22415776949213356
TXN009589,197.4958703988285,0,190.8980930808387,0.6939059102267209,20,4,476,2,0,1,2026-02-16 00:47:00,5.2907682958747095,1,1,1,-1,1,0.050652954838465325
TXN006215,18.525779361299016,8,7.27493657008667,0.1614568982804805,6,0,2128,0,0,0,2026-01-07 08:11:00,2.971735611000777,0,0,0,1,0,-0.21639850638080443
TXN009646,336.48638119654566,4,69.30733634571983,0.7922360618913131,16,4,246,6,1,1,2026-01-06 04:02:00,5.821525157488185,1,1,1,-1,1,0.022433582127151963
TXN005337,23.732675889469675,11,5.881613469937101,0.3675821344761302,3,0,126,0,0,0,2026-02-09 11:26:00,3.208125279863648,0,0,0,1,0,-0.24612292412848996
TXN004057,85.66354536766893,16,15.523527166165726,0.3891871308168995,5,1,210,0,0,0,2026-01-31 16:41:00,4.4620333267104275,0,0,0,1,0,-0.20245794439793557
TXN009512,383.5113731791771,4,73.39666036204586,0.7068586912722596,13,5,292,5,1,1,2026-03-26 04:39:00,5.951973367647847,1,1,1,-1,1,0.02487275716808479
TXN003000,29.93659419754354,11,3.068694330647736,0.349290215369574,2,0,2342,0,0,0,2026-02-17 11:27:00,3.4319397614370475,0,0,0,1,0,-0.23546105238187431
TXN009025,34.149371543909,9,11.023541908789968,0.2837781419252217,5,1,1235,0,0,0,2026-03-20 09:12:00,3.5596067388339363,0,0,0,1,0,-0.2437862904262485
TXN001232,13.593993805883798,21,8.692967152437417,0.1909098593551553,4,0,2248,0,0,0,2026-03-04 21:50:00,2.6806100609143813,0,0,0,1,0,-0.21574134957361285
TXN001515,31.38272411867356,7,19.583136429282145,0.1113011130897378,6,0,838,1,0,0,2026-02-22 07:53:00,3.4776250743795196,0,0,0,1,0,-0.17338972696854915
TXN002314,45.76561330419991,22,3.284527139168263,0.2029253486606526,4,0,2274,0,0,0,2026-02-21 22:58:00,3.8451481743990414,0,0,0,1,0,-0.22211345084039769
TXN001452,100.12703342166412,11,2.8130694860853387,0.1361293747655459,3,0,2408,0,0,0,2026-02-12 11:26:00,4.616377483178115,0,0,0,1,0,-0.20716623148062635
TXN005268,23.193256127721263,13,14.365968471971463,0.0,3,1,242,0,0,0,2026-03-21 13:25:00,3.186073921918058,0,0,0,1,0,-0.1872547263275287
TXN006132,23.20076170398291,17,12.968216656120578,0.3713665201579282,3,0,91,0,0,0,2026-03-06 17:16:00,3.1863841080384963,0,0,0,1,0,-0.2362378803608809
TXN008532,12.964766244552449,17,1.057765160098984,0.5116778666605446,2,0,1030,0,0,0,2026-01-16 17:15:00,2.636537460592704,0,0,0,1,0,-0.20273106931212087
TXN006465,15.10395144741932,13,20.839202262943093,0.2991620789491015,3,1,2202,0,0,0,2026-01-10 13:40:00,2.7790646733937576,0,0,0,1,0,-0.20217515826324534
TXN000839,62.79086235648312,10,9.686644220128054,0.1392959773183115,6,1,93,0,0,0,2026-01-21 10:35:00,4.155609956840699,0,0,0,1,0,-0.19435001170214833
TXN009916,415.2917147546406,4,91.29179806995694,0.7692408320107511,21,3,31,3,0,1,2026-03-16 04:40:00,6.031386251900168,1,1,1,-1,1,0.035048255323889
TXN008262,101.18359077827968,8,18.339967846543477,0.2359718759486418,4,0,521,0,0,0,2026-03-12 08:51:00,4.626771104979068,0,0,0,1,0,-0.20675296436057905
TXN006415,41.9704147888546,16,3.541856348886564,0.1410245010906474,6,0,1948,0,0,0,2026-03-28 16:39:00,3.7605118507273887,0,0,0,1,0,-0.2426947340924579
TXN008505,13.570979745106492,13,2.0333245367781725,0.0085072376057295,6,0,714,0,0,0,2026-03-03 13:46:00,2.6790318619481552,0,0,0,1,0,-0.19773123749843335
TXN003568,66.57350717655996,9,6.00943395027105,0.0350315437277553,3,1,268,0,0,0,2026-03-15 09:12:00,4.21321600056163,0,0,0,1,0,-0.19098019161034074
TXN009265,18.055901646324763,21,17.44541108353161,0.2056555224878,5,1,1743,0,0,0,2026-01-14 21:55:00,2.9473768513026455,0,0,0,1,0,-0.1974208726102482
TXN003088,73.13675270323891,19,14.649861957085312,0.5490475290772202,3,0,2038,1,0,0,2026-03-28 19:53:00,4.305911397238662,0,0,0,1,0,-0.18416055130827014
TXN008644,37.34347229697495,15,4.973799727292335,0.2021188492014843,2,0,70,0,1,0,2026-03-26 15:40:00,3.6465842994262774,0,0,0,1,0,-0.13882714083146297
TXN001715,23.383641089244804,16,13.014247004613956,0.2000962454879084,3,0,684,1,0,0,2026-02-25 16:28:00,3.1939124602868536,0,0,0,1,0,-0.236239947702718
TXN000340,22.955993123101955,22,8.349705561037515,0.170129408448204,1,1,39,1,0,0,2026-01-13 22:30:00,3.176218527338473,0,0,0,1,0,-0.14430119334823044
TXN009564,260.7179701147156,3,183.49122364095857,0.7941210853935051,13,5,48,6,1,1,2026-02-14 03:51:00,5.56726747402891,1,1,1,-1,1,0.039411438231790163
TXN005943,33.13935218721318,20,6.307161809589248,0.1894559886889918,5,0,151,0,0,0,2026-01-22 20:49:00,3.530450742002115,0,0,0,1,0,-0.23094687189704965
TXN009870,1642.1483368488543,0,43.09031421429856,0.8765157912569831,13,6,35,6,0,1,2026-03-25 00:11:00,7.40436939810606,1,1,0,-1,1,0.0878734143830523
TXN008103,24.23085040529774,22,8.47818225800316,0.4084028312772942,3,1,477,0,0,0,2026-02-15 22:23:00,3.2280674682005737,0,0,0,1,0,-0.21983949032465233
TXN008489,48.001958267954016,9,9.500940160054473,0.2845488884202876,2,0,979,0,0,0,2026-03-16 09:57:00,3.891860261964184,0,0,0,1,0,-0.251530442006331
TXN000589,56.810335985827706,13,14.947654687131914,0.260857182992287,5,1,1763,1,0,0,2026-03-26 13:39:00,4.057167582975571,0,0,0,1,0,-0.21673220680307753
TXN003366,117.874257205796,14,3.6217445076940815,0.1326868833399701,4,1,1903,0,0,0,2026-01-21 14:44:00,4.778066272314348,0,0,0,1,0,-0.2166703648295279
TXN002671,21.054163215275494,13,5.666305385512999,0.2096378008083094,4,0,359,0,0,0,2026-03-17 13:26:00,3.0935013920198795,0,0,0,1,0,-0.25420850256487043
TXN003590,25.59637421514571,11,5.616618527373335,0.240416504520376,2,0,648,0,0,0,2026-03-23 11:03:00,3.280774898795625,0,0,0,1,0,-0.2545323949201038
TXN000035,56.52337067357234,9,10.03232064892438,0.0,4,1,2299,0,0,0,2026-03-04 09:22:00,4.052191311723212,0,0,0,1,0,-0.1869324192526079
TXN000029,22.4117382708246,8,10.84856151836632,0.3099742819593831,1,1,1606,0,0,0,2026-03-08 08:01:00,3.1532375320919517,0,0,0,1,0,-0.20356095212753794
TXN008554,33.278585673423514,10,5.822776692243118,0.4248827567793919,5,0,2378,0,0,0,2026-03-12 10:29:00,3.534520834810283,0,0,0,1,0,-0.23682514471010435
TXN008118,41.27819237645113,10,16.32500441717197,0.2560446869171847,4,0,519,0,0,0,2026-03-21 10:39:00,3.7442714064563605,0,0,0,1,0,-0.24413534769852624
TXN002171,62.91391955356066,7,3.716436544054093,0.2641662284319221,3,0,552,0,0,0,2026-01-25 07:14:00,4.157537171050297,0,0,0,1,0,-0.23198445781291083
TXN008378,18.112950956634208,12,2.853109908807152,0.177450780093489,6,1,1703,1,0,0,2026-02-06 12:14:00,2.9503661658301534,0,0,0,1,0,-0.20645070637301133
TXN005621,26.889872033088487,8,5.024502329944784,0.25935267431118,1,1,1965,1,0,0,2026-03-05 08:39:00,3.3282636133566768,0,0,0,1,0,-0.18602236590256133
TXN000890,68.07821926247495,20,3.0995915472035542,0.1953055673793581,4,0,170,0,0,0,2026-01-08 20:29:00,4.235239475043428,0,0,0,1,0,-0.22481332063742693
TXN006490,78.15134468656878,22,4.422005048186753,0.3062386791902957,4,0,1732,0,0,0,2026-03-12 22:51:00,4.371361775273912,0,0,0,1,0,-0.2285951120541811
TXN003323,12.099639499332191,17,8.617432480898879,0.1499954652229482,4,1,46,2,0,0,2026-02-27 17:04:00,2.5725847106935005,0,0,0,1,0,-0.1468583223655311
TXN009397,50.09845911107867,21,5.293672084953744,0.4172726521959689,5,0,524,1,0,0,2026-03-14 21:58:00,3.933754342372984,0,0,0,1,0,-0.21599130379754528
TXN003515,43.93013547919952,20,19.607271160355072,0.3392738225422176,3,0,726,0,0,0,2026-02-12 20:46:00,3.8051087384169286,0,0,0,1,0,-0.22799893501751717
TXN004421,80.66507613626996,17,2.614413150433304,0.3934669299400926,4,0,623,0,0,0,2026-02-13 17:44:00,4.402626445804551,0,0,0,1,0,-0.24664879854774713
TXN008352,23.06078063000022,10,2.2303112329798536,0.2907420653098407,9,0,46,0,0,0,2026-01-28 10:21:00,3.180583155157367,0,1,0,1,0,-0.09836430773898086
TXN005362,35.664862840421485,22,23.759677271297974,0.4267975596868057,3,0,1562,0,0,0,2026-03-04 22:26:00,3.6018188806529476,0,0,0,1,0,-0.19078773549251565
TXN003734,36.38990623217119,21,3.2716339545051647,0.2158003869807349,3,0,2386,0,0,0,2026-01-16 21:49:00,3.6214007811541364,0,0,0,1,0,-0.22439538374074375
TXN009464,39.18542154830116,12,4.667697215096743,0.2782591557761416,4,0,2183,0,0,0,2026-03-02 12:46:00,3.6935042818000583,0,0,0,1,0,-0.2593095753763778
TXN007082,74.31069861058002,15,7.523430658756305,0.2952341101463358,1,1,842,0,0,0,2026-03-14 15:18:00,4.321622204535246,0,0,0,1,0,-0.21318385589155847
TXN001655,41.26499237445367,18,3.7267043889300817,0.2210671679438266,5,0,1985,0,0,0,2026-02-23 18:33:00,3.7439591399586263,0,0,0,1,0,-0.25520283780815756
TXN005033,53.25812672028421,10,4.366800464521233,0.0517853989975771,3,2,826,0,0,0,2026-02-04 10:20:00,3.9937527824970367,0,0,0,1,0,-0.17104845282694214
TXN000224,11.60846628119006,10,4.343489035960806,0.0567774099409106,4,0,93,0,0,0,2026-02-16 10:24:00,2.53436851539408,0,0,0,1,0,-0.1917456424230523
TXN008626,37.98859980164302,9,7.158442690733013,0.4754904700746802,2,1,1628,0,0,0,2026-02-22 09:47:00,3.6632692906195548,0,0,0,1,0,-0.22680919350528966
TXN006195,5.679151475874078,16,7.745737670178999,0.1171173769088868,5,0,1905,0,0,0,2026-01-27 16:58:00,1.8989909549105017,0,0,0,1,0,-0.19550318570334668
TXN001591,16.49586333012982,21,19.74327765086445,0.2226718433932535,3,0,934,0,0,0,2026-02-07 21:07:00,2.8619644718516053,0,0,0,1,0,-0.2065409246466311
TXN005983,120.83074587764808,7,2.699521724244282,0.3345402418076872,4,0,922,2,0,0,2026-02-15 07:39:00,4.802632752629838,0,0,0,1,0,-0.1507079775140523
TXN003257,18.67723833570489,11,8.189570439449326,0.0680197688280776,4,0,1886,0,0,0,2026-03-27 11:11:00,2.9794625533068664,0,0,0,1,0,-0.22648635416385327
TXN006681,26.97948825293013,20,5.844162944319225,0.2836078325007758,9,0,1652,0,0,0,2026-02-17 20:43:00,3.3314716793249053,0,1,0,1,0,-0.10261159544012954
TXN004771,33.44388342657506,19,13.37629790988648,0.1939013030169686,1,1,2216,0,0,0,2026-01-25 19:49:00,3.539331432394765,0,0,0,1,0,-0.18945616329988868
TXN002182,26.24985526145826,16,14.915187444923989,0.3733554267855157,6,1,2239,0,1,0,2026-03-06 16:26:00,3.305048209589028,0,0,0,1,0,-0.11979822923025785
TXN006804,98.23517327646832,21,4.77631462372178,0.1168499830360071,2,0,2442,0,0,0,2026-03-02 21:58:00,4.5974925207652175,0,0,0,1,0,-0.17974939583381905
